,origin,destination,date,amount,transaction-type,x,y
29,William.Salazar@hernandez-rice.com,191,2020-09-21 22:29:26,,email,-85.81569179999997,31.72085450000003
30,William.Salazar@hernandez-rice.com,493,2020-09-20 16:28:31,,email,-85.81569179999997,31.72085450000003
31,William.Salazar@hernandez-rice.com,131,2020-09-20 00:32:36,,email,-85.81569179999997,31.72085450000003
32,William.Salazar@hernandez-rice.com,183,2020-10-07 14:24:00,,email,-85.81569179999997,31.72085450000003
33,William.Salazar@hernandez-rice.com,291,2020-09-10 03:58:37,,email,-85.81569179999997,31.72085450000003
34,William.Salazar@hernandez-rice.com,219,2020-09-27 13:20:39,,email,-85.81569179999997,31.72085450000003
35,William.Salazar@hernandez-rice.com,380,2020-09-09 23:54:07,,email,-85.81569179999997,31.72085450000003
36,William.Salazar@hernandez-rice.com,8,2020-09-14 22:35:37,,email,-85.81569179999997,31.72085450000003
37,Timothy.Anderson@sharp.com,71,2020-09-08 10:38:13,,email,-76.82859825953696,39.29761996419544
38,Timothy.Anderson@sharp.com,429,2020-09-10 07:39:13,,email,-76.82859825953696,39.29761996419544
39,Timothy.Anderson@sharp.com,256,2020-09-17 09:43:08,,email,-76.82859825953696,39.29761996419544
40,Timothy.Anderson@sharp.com,83,2020-09-14 02:11:37,,email,-76.82859825953696,39.29761996419544
41,Timothy.Anderson@sharp.com,271,2020-09-13 15:22:52,,email,-76.82859825953696,39.29761996419544
42,Amanda.Norris@schneider.com,115,2020-10-05 14:31:57,,email,-91.10003923279938,40.790049145897214
43,Amanda.Norris@schneider.com,44,2020-09-27 11:50:46,,email,-91.10003923279938,40.790049145897214
44,Nancy.Howell@howard.org,489,2020-09-18 14:35:13,,email,-73.64244676825822,40.63848296003488
45,Nancy.Howell@howard.org,277,2020-09-22 00:22:18,,email,-73.64244676825822,40.63848296003488
46,Nancy.Howell@howard.org,471,2020-09-10 21:55:47,,email,-73.64244676825822,40.63848296003488
47,Nancy.Howell@howard.org,439,2020-09-09 16:47:40,,email,-73.64244676825822,40.63848296003488
48,Nancy.Howell@howard.org,417,2020-09-17 07:54:47,,email,-73.64244676825822,40.63848296003488
49,Nancy.Howell@howard.org,290,2020-10-04 17:03:44,,email,-73.64244676825822,40.63848296003488
50,Nancy.Howell@howard.org,108,2020-10-05 20:54:58,,email,-73.64244676825822,40.63848296003488
51,Nancy.Howell@howard.org,72,2020-09-18 03:05:55,,email,-73.64244676825822,40.63848296003488
52,Nancy.Howell@howard.org,254,2020-10-05 22:13:24,,email,-73.64244676825822,40.63848296003488
53,Grant.Reed@burgess.com,190,2020-09-16 21:40:51,,email,-89.85590101770504,34.92354433204669
54,Grant.Reed@burgess.com,460,2020-09-26 03:13:48,,email,-89.85590101770504,34.92354433204669
55,Grant.Reed@burgess.com,448,2020-09-30 11:27:34,,email,-89.85590101770504,34.92354433204669
56,Grant.Reed@burgess.com,498,2020-09-13 01:15:38,,email,-89.85590101770504,34.92354433204669
57,Grant.Reed@burgess.com,449,2020-10-05 10:17:42,,email,-89.85590101770504,34.92354433204669
58,Grant.Reed@burgess.com,386,2020-09-22 08:53:49,,email,-89.85590101770504,34.92354433204669
59,Mrs..Michelle.Avery@petty-scott.com,393,2020-10-01 08:07:22,,email,39.10340000000008,22.68916808700004
60,Rachel.Brown@harrison.com,145,2020-10-03 10:36:33,,email,3.1621383420000484,48.39544500000005
61,Rachel.Brown@harrison.com,153,2020-09-29 03:13:24,,email,3.1621383420000484,48.39544500000005
62,Rachel.Brown@harrison.com,179,2020-09-28 18:06:12,,email,3.1621383420000484,48.39544500000005
63,Rachel.Brown@harrison.com,340,2020-10-02 14:00:54,,email,3.1621383420000484,48.39544500000005
64,Rachel.Brown@harrison.com,311,2020-09-17 23:05:44,,email,3.1621383420000484,48.39544500000005
65,Rachel.Brown@harrison.com,499,2020-09-21 03:35:04,,email,3.1621383420000484,48.39544500000005
66,John.Farmer@moore-peterson.com,138,2020-09-09 04:23:40,,email,-89.85367499999995,30.768785000000037
67,Christina.Baker@morris.info,323,2020-09-25 10:38:17,,email,-77.01143999999994,39.25848000000008
68,Christina.Baker@morris.info,190,2020-09-12 13:31:39,,email,-77.01143999999994,39.25848000000008
69,Christina.Baker@morris.info,349,2020-09-29 14:49:32,,email,-77.01143999999994,39.25848000000008
70,Christina.Baker@morris.info,107,2020-09-24 21:11:53,,email,-77.01143999999994,39.25848000000008
71,Christina.Baker@morris.info,445,2020-09-23 07:35:19,,email,-77.01143999999994,39.25848000000008
72,Christina.Baker@morris.info,5,2020-09-13 11:58:41,,email,-77.01143999999994,39.25848000000008
73,Sarah.Hernandez@snyder.com,499,2020-10-02 02:50:39,,email,-77.32303999999993,39.41316000000006
74,Sarah.Hernandez@snyder.com,7,2020-09-18 14:05:28,,email,-77.32303999999993,39.41316000000006
75,Sarah.Hernandez@snyder.com,269,2020-10-05 01:01:22,,email,-77.32303999999993,39.41316000000006
76,Sarah.Hernandez@snyder.com,368,2020-09-30 12:22:11,,email,-77.32303999999993,39.41316000000006
77,Joseph.Rogers.DDS@johnson.com,20,2020-09-25 15:36:26,,email,-91.71199999999999,40.83626140000007
78,Joseph.Rogers.DDS@johnson.com,471,2020-09-14 21:44:04,,email,-91.71199999999999,40.83626140000007
79,Joseph.Rogers.DDS@johnson.com,317,2020-10-08 09:55:49,,email,-91.71199999999999,40.83626140000007
80,Joseph.Rogers.DDS@johnson.com,153,2020-09-20 01:19:03,,email,-91.71199999999999,40.83626140000007
81,Joseph.Rogers.DDS@johnson.com,24,2020-09-19 10:28:31,,email,-91.71199999999999,40.83626140000007
82,Joseph.Rogers.DDS@johnson.com,242,2020-10-04 14:14:59,,email,-91.71199999999999,40.83626140000007
83,Joseph.Rogers.DDS@johnson.com,455,2020-09-11 12:39:17,,email,-91.71199999999999,40.83626140000007
84,Joseph.Rogers.DDS@johnson.com,436,2020-09-26 08:50:06,,email,-91.71199999999999,40.83626140000007
85,Joseph.Rogers.DDS@johnson.com,167,2020-09-27 19:28:42,,email,-91.71199999999999,40.83626140000007
86,Sarah.Warren@murphy.info,102,2020-09-16 01:29:14,,email,34.86077400000005,32.18942591600006
87,Sarah.Warren@murphy.info,479,2020-10-05 23:47:26,,email,34.86077400000005,32.18942591600006
88,Sarah.Warren@murphy.info,440,2020-09-12 19:03:55,,email,34.86077400000005,32.18942591600006
89,Sarah.Warren@murphy.info,74,2020-09-09 23:54:48,,email,34.86077400000005,32.18942591600006
90,Sarah.Warren@murphy.info,159,2020-09-27 02:50:53,,email,34.86077400000005,32.18942591600006
91,Sarah.Warren@murphy.info,194,2020-09-30 04:59:38,,email,34.86077400000005,32.18942591600006
92,Sarah.Warren@murphy.info,104,2020-09-22 05:43:01,,email,34.86077400000005,32.18942591600006
93,Victor.Bryan@morris-price.org,175,2020-10-01 12:18:23,,email,-90.33841999999999,30.87907000000007
94,Victor.Bryan@morris-price.org,252,2020-10-04 16:45:04,,email,-90.33841999999999,30.87907000000007
95,Victor.Bryan@morris-price.org,332,2020-09-21 21:07:22,,email,-90.33841999999999,30.87907000000007
96,Victor.Bryan@morris-price.org,79,2020-09-18 12:50:34,,email,-90.33841999999999,30.87907000000007
97,Victor.Bryan@morris-price.org,75,2020-09-19 08:43:47,,email,-90.33841999999999,30.87907000000007
98,Victor.Bryan@morris-price.org,443,2020-09-21 08:37:25,,email,-90.33841999999999,30.87907000000007
99,Victor.Bryan@morris-price.org,43,2020-10-06 05:08:27,,email,-90.33841999999999,30.87907000000007
100,Victor.Bryan@morris-price.org,428,2020-09-27 20:35:19,,email,-90.33841999999999,30.87907000000007
101,Victor.Bryan@morris-price.org,146,2020-10-02 18:04:17,,email,-90.33841999999999,30.87907000000007
102,Victor.Bryan@morris-price.org,260,2020-09-14 08:36:42,,email,-90.33841999999999,30.87907000000007
103,Alexandra.Cook@smith.com,493,2020-09-19 09:39:11,,email,12.202600000000075,49.73941509300005
104,Alexandra.Cook@smith.com,277,2020-09-21 20:46:07,,email,12.202600000000075,49.73941509300005
105,Alexandra.Cook@smith.com,243,2020-10-06 09:17:26,,email,12.202600000000075,49.73941509300005
106,Alexandra.Cook@smith.com,25,2020-09-20 20:16:03,,email,12.202600000000075,49.73941509300005
107,William.Wilkinson@osborne.org,387,2020-09-17 03:39:58,,email,42.19154087100003,27.94849000000005
108,William.Wilkinson@osborne.org,90,2020-09-28 04:10:55,,email,42.19154087100003,27.94849000000005
109,William.Wilkinson@osborne.org,110,2020-09-08 18:46:01,,email,42.19154087100003,27.94849000000005
110,William.Wilkinson@osborne.org,380,2020-09-23 03:02:47,,email,42.19154087100003,27.94849000000005
111,William.Wilkinson@osborne.org,421,2020-10-03 06:42:25,,email,42.19154087100003,27.94849000000005
112,William.Wilkinson@osborne.org,458,2020-09-21 02:51:20,,email,42.19154087100003,27.94849000000005
113,William.Wilkinson@osborne.org,385,2020-10-07 16:24:06,,email,42.19154087100003,27.94849000000005
114,William.Wilkinson@osborne.org,229,2020-10-06 19:03:37,,email,42.19154087100003,27.94849000000005
115,Stephanie.Anderson@casey.com,293,2020-10-06 16:28:40,,email,-103.22346199144407,40.606163085514204
116,Stephanie.Anderson@casey.com,255,2020-09-23 18:18:23,,email,-103.22346199144407,40.606163085514204
117,Stephanie.Anderson@casey.com,483,2020-10-06 16:48:25,,email,-103.22346199144407,40.606163085514204
118,Stephanie.Anderson@casey.com,370,2020-10-07 19:35:46,,email,-103.22346199144407,40.606163085514204
119,Stephanie.Anderson@casey.com,132,2020-09-25 00:58:14,,email,-103.22346199144407,40.606163085514204
120,Stephanie.Anderson@casey.com,128,2020-09-20 13:20:14,,email,-103.22346199144407,40.606163085514204
121,Stephanie.Anderson@casey.com,157,2020-09-24 19:50:48,,email,-103.22346199144407,40.606163085514204
122,Stephanie.Anderson@casey.com,350,2020-09-29 14:50:34,,email,-103.22346199144407,40.606163085514204
123,Stephanie.Anderson@casey.com,424,2020-10-07 04:20:11,,email,-103.22346199144407,40.606163085514204
124,Drew.Hopkins@roth.info,371,2020-09-27 02:28:46,,email,-81.81847723544287,37.084280642427814
125,Drew.Hopkins@roth.info,449,2020-09-08 16:25:04,,email,-81.81847723544287,37.084280642427814
126,Drew.Hopkins@roth.info,304,2020-09-19 18:28:25,,email,-81.81847723544287,37.084280642427814
127,Drew.Hopkins@roth.info,18,2020-09-29 09:41:51,,email,-81.81847723544287,37.084280642427814
128,Drew.Hopkins@roth.info,273,2020-09-12 05:35:56,,email,-81.81847723544287,37.084280642427814
129,Drew.Hopkins@roth.info,215,2020-09-18 02:53:38,,email,-81.81847723544287,37.084280642427814
130,Drew.Hopkins@roth.info,378,2020-09-20 20:56:07,,email,-81.81847723544287,37.084280642427814
131,Tami.Holmes@robinson.org,,2020-09-22 10:33:07,,email,-83.97749092155019,35.815461411240385
132,Tami.Holmes@robinson.org,144,2020-09-10 15:22:13,,email,-83.97749092155019,35.815461411240385
133,Tami.Holmes@robinson.org,393,2020-10-01 07:09:32,,email,-83.97749092155019,35.815461411240385
134,Tami.Holmes@robinson.org,484,2020-09-12 20:39:24,,email,-83.97749092155019,35.815461411240385
135,Tami.Holmes@robinson.org,167,2020-09-30 02:11:43,,email,-83.97749092155019,35.815461411240385
136,Tami.Holmes@robinson.org,282,2020-09-19 00:27:19,,email,-83.97749092155019,35.815461411240385
137,John.Stewart@schultz.org,315,2020-09-27 08:59:45,,email,5.268813302000069,49.02952000000005
138,John.Stewart@schultz.org,328,2020-09-11 13:26:43,,email,5.268813302000069,49.02952000000005
139,John.Stewart@schultz.org,442,2020-09-17 13:04:00,,email,5.268813302000069,49.02952000000005
140,John.Stewart@schultz.org,181,2020-10-01 07:27:43,,email,5.268813302000069,49.02952000000005
141,John.Stewart@schultz.org,39,2020-09-25 14:52:55,,email,5.268813302000069,49.02952000000005
142,John.Stewart@schultz.org,76,2020-09-14 01:54:52,,email,5.268813302000069,49.02952000000005
143,John.Stewart@schultz.org,282,2020-09-20 11:38:55,,email,5.268813302000069,49.02952000000005
144,John.Stewart@schultz.org,84,2020-09-12 22:49:28,,email,5.268813302000069,49.02952000000005
145,John.Stewart@schultz.org,458,2020-10-03 04:59:51,,email,5.268813302000069,49.02952000000005
146,Karen.Barnes@sexton.com,261,2020-09-21 02:48:30,,email,-72.23556541965753,44.41795839390723
147,Karen.Barnes@sexton.com,36,2020-09-22 08:55:44,,email,-72.23556541965753,44.41795839390723
148,Karen.Barnes@sexton.com,51,2020-09-23 11:44:23,,email,-72.23556541965753,44.41795839390723
149,Karen.Barnes@sexton.com,489,2020-09-21 17:32:19,,email,-72.23556541965753,44.41795839390723
150,Gregory.Kelly@hernandez.com,42,2020-09-29 10:15:45,,email,-82.55053499999997,35.595245000000034
151,Gregory.Kelly@hernandez.com,321,2020-10-04 14:36:14,,email,-82.55053499999997,35.595245000000034
152,Gregory.Kelly@hernandez.com,13,2020-09-24 15:28:32,,email,-82.55053499999997,35.595245000000034
153,Gregory.Kelly@hernandez.com,384,2020-09-27 16:16:36,,email,-82.55053499999997,35.595245000000034
154,Gregory.Kelly@hernandez.com,400,2020-09-15 14:03:27,,email,-82.55053499999997,35.595245000000034
155,Curtis.Greene@horn.com,412,2020-09-08 15:07:38,,email,13.927205000000072,40.71951298400006
156,Curtis.Greene@horn.com,345,2020-09-22 06:39:41,,email,13.927205000000072,40.71951298400006
157,Curtis.Greene@horn.com,0,2020-09-30 20:47:47,,email,13.927205000000072,40.71951298400006
158,Curtis.Greene@horn.com,255,2020-10-07 09:32:19,,email,13.927205000000072,40.71951298400006
159,Curtis.Greene@horn.com,301,2020-09-25 05:21:32,,email,13.927205000000072,40.71951298400006
160,Curtis.Greene@horn.com,196,2020-10-02 14:33:58,,email,13.927205000000072,40.71951298400006
161,Curtis.Greene@horn.com,254,2020-09-12 11:13:54,,email,13.927205000000072,40.71951298400006
162,Elizabeth.Thompson@gonzalez-rodriguez.com,342,2020-10-06 06:03:02,,email,-88.02836112514801,41.59257392732042
163,Elizabeth.Thompson@gonzalez-rodriguez.com,104,2020-10-06 10:57:02,,email,-88.02836112514801,41.59257392732042
164,Elizabeth.Thompson@gonzalez-rodriguez.com,90,2020-10-06 13:16:12,,email,-88.02836112514801,41.59257392732042
165,Elizabeth.Thompson@gonzalez-rodriguez.com,296,2020-09-27 22:43:22,,email,-88.02836112514801,41.59257392732042
166,Elizabeth.Thompson@gonzalez-rodriguez.com,299,2020-09-25 18:57:40,,email,-88.02836112514801,41.59257392732042
167,Elizabeth.Thompson@gonzalez-rodriguez.com,4,2020-09-10 06:09:25,,email,-88.02836112514801,41.59257392732042
168,Elizabeth.Thompson@gonzalez-rodriguez.com,300,2020-10-05 17:55:45,,email,-88.02836112514801,41.59257392732042
169,Elizabeth.Thompson@gonzalez-rodriguez.com,15,2020-09-18 22:16:20,,email,-88.02836112514801,41.59257392732042
170,Elizabeth.Thompson@gonzalez-rodriguez.com,314,2020-09-20 16:24:05,,email,-88.02836112514801,41.59257392732042
171,Steven.Garcia@hooper.com,250,2020-10-07 18:35:21,,email,-3.101248041999952,48.599995000000035
172,Steven.Garcia@hooper.com,96,2020-09-09 08:41:11,,email,-3.101248041999952,48.599995000000035
173,Steven.Garcia@hooper.com,351,2020-10-02 07:24:46,,email,-3.101248041999952,48.599995000000035
174,Steven.Garcia@hooper.com,342,2020-09-27 00:45:29,,email,-3.101248041999952,48.599995000000035
175,Steven.Garcia@hooper.com,181,2020-09-17 20:26:16,,email,-3.101248041999952,48.599995000000035
176,Steven.Garcia@hooper.com,494,2020-09-30 15:09:11,,email,-3.101248041999952,48.599995000000035
177,Steven.Garcia@hooper.com,175,2020-09-29 08:29:29,,email,-3.101248041999952,48.599995000000035
178,Steven.Garcia@hooper.com,143,2020-10-05 17:49:35,,email,-3.101248041999952,48.599995000000035
179,Steven.Garcia@hooper.com,165,2020-09-13 17:48:56,,email,-3.101248041999952,48.599995000000035
180,Michael.Robbins@lopez.com,239,2020-09-20 13:13:32,,email,23.612462851000032,56.23597250000006
181,Melissa.Simmons@blake.com,200,2020-09-11 08:34:17,,email,-92.88790227078925,30.688398375116666
182,Melissa.Simmons@blake.com,107,2020-09-09 07:23:56,,email,-92.88790227078925,30.688398375116666
183,Melissa.Simmons@blake.com,279,2020-09-22 21:12:22,,email,-92.88790227078925,30.688398375116666
184,Melissa.Simmons@blake.com,17,2020-09-13 11:32:01,,email,-92.88790227078925,30.688398375116666
185,Melissa.Simmons@blake.com,120,2020-09-14 15:32:30,,email,-92.88790227078925,30.688398375116666
186,Jeremy.Hayes@harris.com,424,2020-09-27 01:13:41,,email,-87.85748999999998,39.775900000000036
187,Jeremy.Hayes@harris.com,488,2020-09-21 05:16:26,,email,-87.85748999999998,39.775900000000036
188,Jeremy.Hayes@harris.com,188,2020-09-22 06:54:27,,email,-87.85748999999998,39.775900000000036
189,Jeremy.Hayes@harris.com,15,2020-09-22 07:02:45,,email,-87.85748999999998,39.775900000000036
190,Jeremy.Hayes@harris.com,404,2020-09-20 23:41:00,,email,-87.85748999999998,39.775900000000036
191,Jeremy.Hayes@harris.com,382,2020-10-03 06:43:35,,email,-87.85748999999998,39.775900000000036
192,Jeremy.Hayes@harris.com,441,2020-09-15 14:41:03,,email,-87.85748999999998,39.775900000000036
193,Jeremy.Hayes@harris.com,196,2020-09-26 17:02:43,,email,-87.85748999999998,39.775900000000036
194,Jose.Stout@bennett.org,444,2020-09-30 20:21:56,,email,-80.94583129999995,38.30405590000004
195,Michelle.Garcia@flores.com,305,2020-09-16 01:00:50,,email,-88.98458773638168,40.45088788495284
196,Michelle.Garcia@flores.com,418,2020-10-05 00:11:34,,email,-88.98458773638168,40.45088788495284
197,Michelle.Garcia@flores.com,79,2020-09-28 23:55:19,,email,-88.98458773638168,40.45088788495284
198,Michelle.Garcia@flores.com,437,2020-10-06 06:40:57,,email,-88.98458773638168,40.45088788495284
199,Kaylee.Reid@todd.com,66,2020-10-07 12:43:54,,email,6.915958255000021,49.84433000000007
200,Kaylee.Reid@todd.com,375,2020-09-19 04:21:01,,email,6.915958255000021,49.84433000000007
201,Kaylee.Reid@todd.com,19,2020-09-09 18:33:25,,email,6.915958255000021,49.84433000000007
202,Kaylee.Reid@todd.com,223,2020-09-18 18:14:59,,email,6.915958255000021,49.84433000000007
203,Kaylee.Reid@todd.com,151,2020-09-30 08:32:29,,email,6.915958255000021,49.84433000000007
204,Kaylee.Reid@todd.com,166,2020-09-19 00:29:59,,email,6.915958255000021,49.84433000000007
205,Kaylee.Reid@todd.com,398,2020-09-28 13:20:42,,email,6.915958255000021,49.84433000000007
206,Kaylee.Reid@todd.com,17,2020-09-19 07:51:05,,email,6.915958255000021,49.84433000000007
207,Kaylee.Reid@todd.com,328,2020-09-29 18:00:46,,email,6.915958255000021,49.84433000000007
208,Kaylee.Reid@todd.com,413,2020-10-03 21:35:52,,email,6.915958255000021,49.84433000000007
209,Marissa.Flores@klein.com,241,2020-09-23 12:18:37,,email,119.83958500000006,-2.9294900389999725
210,Marissa.Flores@klein.com,69,2020-09-23 12:17:08,,email,119.83958500000006,-2.9294900389999725
211,Marissa.Flores@klein.com,63,2020-10-05 23:33:25,,email,119.83958500000006,-2.9294900389999725
212,Marissa.Flores@klein.com,361,2020-10-04 18:39:38,,email,119.83958500000006,-2.9294900389999725
213,Marissa.Flores@klein.com,442,2020-09-13 07:29:10,,email,119.83958500000006,-2.9294900389999725
214,Emily.Ford@simmons.info,39,2020-09-22 21:52:39,,email,-94.41174999999998,34.432240000000036
215,Emily.Ford@simmons.info,72,2020-09-20 08:44:36,,email,-94.41174999999998,34.432240000000036
216,Emily.Ford@simmons.info,71,2020-09-25 12:39:58,,email,-94.41174999999998,34.432240000000036
217,Emily.Ford@simmons.info,464,2020-09-24 21:28:34,,email,-94.41174999999998,34.432240000000036
218,Emily.Ford@simmons.info,124,2020-09-11 01:51:55,,email,-94.41174999999998,34.432240000000036
219,Emily.Ford@simmons.info,422,2020-09-15 10:28:06,,email,-94.41174999999998,34.432240000000036
220,Amy.Larson@wilson.org,178,2020-10-05 15:32:53,,email,-81.79168583507803,30.30215107446169
221,Amy.Larson@wilson.org,76,2020-09-08 14:38:15,,email,-81.79168583507803,30.30215107446169
222,Austin.Wolf@stewart.com,131,2020-09-20 18:58:25,,email,-83.40388834726134,42.35781257154369
223,Austin.Wolf@stewart.com,497,2020-10-05 07:12:21,,email,-83.40388834726134,42.35781257154369
224,Ralph.Owen@hunt.com,374,2020-10-04 22:01:25,,email,10.436435533000065,45.35195500000003
225,Ralph.Owen@hunt.com,84,2020-09-10 06:41:48,,email,10.436435533000065,45.35195500000003
226,Ralph.Owen@hunt.com,195,2020-09-24 17:49:23,,email,10.436435533000065,45.35195500000003
227,Ralph.Owen@hunt.com,370,2020-09-24 04:49:57,,email,10.436435533000065,45.35195500000003
228,Ralph.Owen@hunt.com,471,2020-09-29 07:29:07,,email,10.436435533000065,45.35195500000003
229,Ralph.Owen@hunt.com,250,2020-10-01 12:03:36,,email,10.436435533000065,45.35195500000003
230,Ralph.Owen@hunt.com,496,2020-10-02 23:53:25,,email,10.436435533000065,45.35195500000003
231,Ralph.Owen@hunt.com,139,2020-09-21 02:08:33,,email,10.436435533000065,45.35195500000003
232,Joseph.Hill@bruce.biz,404,2020-09-21 22:20:26,,email,-73.17018672718572,40.8447815387258
233,Joseph.Hill@bruce.biz,157,2020-09-14 16:39:12,,email,-73.17018672718572,40.8447815387258
234,Joseph.Hill@bruce.biz,311,2020-09-21 10:56:20,,email,-73.17018672718572,40.8447815387258
235,Gary.Vaughan@gutierrez.info,363,2020-09-27 08:04:17,,email,12.095635131000051,51.44637000000006
236,Gary.Vaughan@gutierrez.info,124,2020-09-09 15:27:22,,email,12.095635131000051,51.44637000000006
237,Gary.Vaughan@gutierrez.info,451,2020-10-01 00:16:35,,email,12.095635131000051,51.44637000000006
238,Gary.Vaughan@gutierrez.info,253,2020-10-04 22:12:20,,email,12.095635131000051,51.44637000000006
239,Gary.Vaughan@gutierrez.info,316,2020-10-06 17:53:14,,email,12.095635131000051,51.44637000000006
240,Gary.Vaughan@gutierrez.info,472,2020-09-12 01:08:39,,email,12.095635131000051,51.44637000000006
241,Gary.Vaughan@gutierrez.info,62,2020-09-10 08:07:43,,email,12.095635131000051,51.44637000000006
242,Kristin.Baker@wright-daniel.info,108,2020-09-10 06:10:08,,email,-117.57840999999996,47.49159000000003
243,Kristin.Baker@wright-daniel.info,74,2020-09-13 20:32:08,,email,-117.57840999999996,47.49159000000003
244,Kristin.Baker@wright-daniel.info,281,2020-09-25 02:56:50,,email,-117.57840999999996,47.49159000000003
245,Kristin.Baker@wright-daniel.info,43,2020-09-22 04:41:22,,email,-117.57840999999996,47.49159000000003
246,Kristin.Baker@wright-daniel.info,173,2020-09-22 15:34:29,,email,-117.57840999999996,47.49159000000003
247,Kristin.Baker@wright-daniel.info,197,2020-09-20 21:12:08,,email,-117.57840999999996,47.49159000000003
248,Kristin.Baker@wright-daniel.info,498,2020-09-08 18:57:57,,email,-117.57840999999996,47.49159000000003
249,Kristin.Baker@wright-daniel.info,443,2020-10-03 00:20:44,,email,-117.57840999999996,47.49159000000003
250,Jon.James@campbell-adams.info,150,2020-09-20 04:37:40,,email,-73.60638999999998,-14.170649999999966
251,Jon.James@campbell-adams.info,274,2020-09-17 11:01:28,,email,-73.60638999999998,-14.170649999999966
252,Jon.James@campbell-adams.info,445,2020-09-18 15:29:36,,email,-73.60638999999998,-14.170649999999966
253,James.Davies@davis.net,260,2020-10-04 01:15:39,,email,-147.33110155824656,64.79080598783152
254,Charlene.Gonzales@olson.com,163,2020-09-19 23:12:00,,email,-97.98812999999996,43.54776000000004
255,Charlene.Gonzales@olson.com,346,2020-09-20 15:19:28,,email,-97.98812999999996,43.54776000000004
256,Charlene.Gonzales@olson.com,344,2020-09-21 16:19:15,,email,-97.98812999999996,43.54776000000004
257,Charlene.Gonzales@olson.com,155,2020-09-18 12:29:07,,email,-97.98812999999996,43.54776000000004
258,Charlene.Gonzales@olson.com,457,2020-09-10 11:03:06,,email,-97.98812999999996,43.54776000000004
259,Charlene.Gonzales@olson.com,380,2020-09-25 17:36:07,,email,-97.98812999999996,43.54776000000004
260,Charlene.Gonzales@olson.com,56,2020-09-15 10:53:06,,email,-97.98812999999996,43.54776000000004
261,Lisa.Velez@daniels.biz,353,2020-09-18 17:17:08,,email,9.603152729000044,51.060145000000034
262,Lisa.Velez@daniels.biz,89,2020-10-01 08:19:54,,email,9.603152729000044,51.060145000000034
263,Marcus.Thomas@wilson.info,204,2020-09-18 06:51:28,,email,-71.79588929999994,45.01029300000005
